Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 01:54:44,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 01:54:44,UNDOTBS1,UNDO,13.1,3.09,10.01,23.61
2016-02-18 01:54:44,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 01:55:44,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 01:55:44,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 01:55:44,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 01:56:05,BDNA,PERMANENT,101.75,89.88,11.87,88.34
2016-02-18 01:56:05,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 01:56:05,SYSAUX,PERMANENT,5.47,4.06,1.41,74.29
2016-02-18 01:56:05,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 01:56:05,UNDOTBS1,UNDO,13.1,3.09,10.01,23.61
2016-02-18 01:56:05,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 01:57:09,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 01:57:09,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 01:57:09,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 01:57:59,BDNA,PERMANENT,101.75,90.09,11.66,88.54
2016-02-18 01:57:59,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 01:57:59,SYSAUX,PERMANENT,5.47,4.06,1.41,74.29
2016-02-18 01:57:59,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 01:57:59,UNDOTBS1,UNDO,13.1,3.11,9.99,23.74
2016-02-18 01:57:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 01:58:59,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 01:58:59,BDNA_TMP,TEMPORARY,13.39,13.38,12.41,99.95
2016-02-18 01:58:59,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 01:59:23,BDNA,PERMANENT,101.75,90.09,11.66,88.54
2016-02-18 01:59:23,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 01:59:23,SYSAUX,PERMANENT,5.47,4.06,1.41,74.29
2016-02-18 01:59:23,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 01:59:23,UNDOTBS1,UNDO,13.1,3.15,9.95,24.06
2016-02-18 01:59:23,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:00:23,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:00:23,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:00:23,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:00:44,BDNA,PERMANENT,101.75,90.18,11.57,88.63
2016-02-18 02:00:44,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:00:44,SYSAUX,PERMANENT,5.47,4.06,1.41,74.29
2016-02-18 02:00:44,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:00:44,UNDOTBS1,UNDO,13.1,3.26,9.84,24.88
2016-02-18 02:00:44,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:01:44,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:01:44,BDNA_TMP,TEMPORARY,13.39,13.38,11.39,99.95
2016-02-18 02:01:44,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:02:16,BDNA,PERMANENT,101.75,91.37,10.38,89.8
2016-02-18 02:02:16,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:02:16,SYSAUX,PERMANENT,5.47,4.06,1.4,74.33
2016-02-18 02:02:16,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:02:16,UNDOTBS1,UNDO,13.1,3.27,9.83,24.94
2016-02-18 02:02:16,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:03:16,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:03:16,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:03:16,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:03:37,BDNA,PERMANENT,101.75,90.78,10.97,89.22
2016-02-18 02:03:37,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:03:37,SYSAUX,PERMANENT,5.47,4.06,1.4,74.33
2016-02-18 02:03:37,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:03:37,UNDOTBS1,UNDO,13.1,3.27,9.83,24.94
2016-02-18 02:03:37,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:04:37,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:04:37,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:04:37,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:04:54,BDNA,PERMANENT,101.75,91,10.75,89.44
2016-02-18 02:04:54,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:04:54,SYSAUX,PERMANENT,5.47,4.06,1.4,74.33
2016-02-18 02:04:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:04:54,UNDOTBS1,UNDO,13.1,3.27,9.83,24.94
2016-02-18 02:04:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:05:54,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:05:54,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:05:54,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:06:10,BDNA,PERMANENT,101.75,91.52,10.23,89.94
2016-02-18 02:06:10,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:06:10,SYSAUX,PERMANENT,5.47,4.06,1.4,74.33
2016-02-18 02:06:10,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:06:10,UNDOTBS1,UNDO,13.1,3.27,9.83,24.94
2016-02-18 02:06:10,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:07:10,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:07:10,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:07:10,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:07:25,BDNA,PERMANENT,101.75,92.54,9.21,90.95
2016-02-18 02:07:25,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:07:25,SYSAUX,PERMANENT,5.47,4.06,1.4,74.33
2016-02-18 02:07:25,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:07:25,UNDOTBS1,UNDO,13.1,3.27,9.83,24.94
2016-02-18 02:07:25,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:08:25,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:08:25,BDNA_TMP,TEMPORARY,13.39,13.38,12.78,99.95
2016-02-18 02:08:25,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:08:46,BDNA,PERMANENT,101.75,91.02,10.73,89.45
2016-02-18 02:08:46,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:08:46,SYSAUX,PERMANENT,5.47,4.07,1.4,74.4
2016-02-18 02:08:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:08:46,UNDOTBS1,UNDO,13.1,3.16,9.94,24.13
2016-02-18 02:08:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:09:45,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:09:45,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:09:45,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:10:08,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 02:10:08,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:10:08,SYSAUX,PERMANENT,5.47,4.07,1.4,74.4
2016-02-18 02:10:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:10:08,UNDOTBS1,UNDO,13.1,3.21,9.89,24.52
2016-02-18 02:10:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:11:08,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:11:08,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:11:08,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:11:30,BDNA,PERMANENT,101.75,91.45,10.3,89.88
2016-02-18 02:11:30,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:11:30,SYSAUX,PERMANENT,5.47,4.07,1.4,74.4
2016-02-18 02:11:30,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:11:30,UNDOTBS1,UNDO,13.1,3.21,9.89,24.52
2016-02-18 02:11:30,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:12:30,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:12:30,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:12:30,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:13:01,BDNA,PERMANENT,101.75,91.48,10.27,89.91
2016-02-18 02:13:01,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:13:01,SYSAUX,PERMANENT,5.47,4.07,1.4,74.4
2016-02-18 02:13:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:13:01,UNDOTBS1,UNDO,13.1,3.21,9.89,24.52
2016-02-18 02:13:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:14:01,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:14:01,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:14:01,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:14:21,BDNA,PERMANENT,101.75,91.39,10.36,89.82
2016-02-18 02:14:21,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:14:21,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:14:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:14:21,UNDOTBS1,UNDO,13.1,3.18,9.91,24.31
2016-02-18 02:14:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:15:21,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:15:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:15:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:15:46,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:15:46,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:15:46,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:15:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:15:46,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:15:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:16:46,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:16:46,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:16:46,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:17:07,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:17:07,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:17:07,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:17:07,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:17:07,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:17:07,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:18:07,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:18:07,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:18:07,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:18:25,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:18:25,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:18:25,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:18:25,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:18:25,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:18:25,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:19:25,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:19:25,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:19:25,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:19:43,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:19:43,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:19:43,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:19:43,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:19:43,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:19:43,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:20:43,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:20:43,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:20:43,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:21:01,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:21:01,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:21:01,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:21:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:21:01,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:21:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:22:01,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:22:01,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:22:01,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:22:22,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:22:22,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:22:22,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:22:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:22:22,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:22:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:23:21,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:23:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:23:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:23:42,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:23:42,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:23:42,SYSAUX,PERMANENT,5.47,4.07,1.4,74.44
2016-02-18 02:23:42,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:23:42,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:23:42,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:24:42,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:24:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:24:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:25:00,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:25:00,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:25:00,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:25:00,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:25:00,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:25:00,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:26:00,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:26:00,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:26:00,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:26:27,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:26:27,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:26:27,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:26:27,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:26:27,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:26:27,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:27:27,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:27:27,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:27:27,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:27:53,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:27:53,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:27:53,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:27:53,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:27:53,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:27:53,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:29:02,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:29:02,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:29:02,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:29:16,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:29:16,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:29:16,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:29:16,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:29:16,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:29:16,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:30:16,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:30:16,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:30:16,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:30:31,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:30:31,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:30:31,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:30:31,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:30:31,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:30:31,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:31:31,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:31:31,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 02:31:31,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:31:48,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:31:48,BDNA_PUBLISH,PERMANENT,11.61,9.78,1.83,84.2
2016-02-18 02:31:48,SYSAUX,PERMANENT,5.47,4.07,1.4,74.46
2016-02-18 02:31:48,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:31:48,UNDOTBS1,UNDO,13.1,3.2,9.9,24.43
2016-02-18 02:31:48,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:32:47,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:32:47,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:32:47,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:33:09,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:33:09,BDNA_PUBLISH,PERMANENT,11.61,9.93,1.68,85.52
2016-02-18 02:33:09,SYSAUX,PERMANENT,5.47,4.07,1.4,74.47
2016-02-18 02:33:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:33:09,UNDOTBS1,UNDO,13.1,2.74,10.36,20.94
2016-02-18 02:33:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:34:09,BDNA_PUBLISH_TMP,TEMPORARY,1.03,1.01,1.02,98.38
2016-02-18 02:34:09,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:34:09,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:34:40,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:34:40,BDNA_PUBLISH,PERMANENT,11.61,10.76,.86,92.61
2016-02-18 02:34:40,SYSAUX,PERMANENT,5.47,4.07,1.4,74.48
2016-02-18 02:34:40,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:34:40,UNDOTBS1,UNDO,13.1,2.8,10.3,21.35
2016-02-18 02:34:40,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:35:41,BDNA_PUBLISH_TMP,TEMPORARY,1.77,1.77,.08,99.89
2016-02-18 02:35:41,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:35:41,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:36:28,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:36:28,BDNA_PUBLISH,PERMANENT,12.2,11.9,.29,97.59
2016-02-18 02:36:28,SYSAUX,PERMANENT,5.47,4.08,1.39,74.52
2016-02-18 02:36:28,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:36:28,UNDOTBS1,UNDO,13.1,1.26,11.84,9.59
2016-02-18 02:36:28,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:37:28,BDNA_PUBLISH_TMP,TEMPORARY,2.88,2.87,.01,99.63
2016-02-18 02:37:28,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:37:28,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:37:57,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:37:57,BDNA_PUBLISH,PERMANENT,13.37,12.9,.47,96.47
2016-02-18 02:37:57,SYSAUX,PERMANENT,5.47,4.08,1.39,74.52
2016-02-18 02:37:57,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:37:57,UNDOTBS1,UNDO,13.1,1.34,11.76,10.25
2016-02-18 02:37:57,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:38:57,BDNA_PUBLISH_TMP,TEMPORARY,2.92,2.92,2.69,100
2016-02-18 02:38:57,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:38:57,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 02:39:43,BDNA,PERMANENT,101.75,91.23,10.52,89.66
2016-02-18 02:39:43,BDNA_PUBLISH,PERMANENT,15.42,14.74,.69,95.55
2016-02-18 02:39:43,SYSAUX,PERMANENT,5.47,4.08,1.39,74.52
2016-02-18 02:39:43,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 02:39:43,UNDOTBS1,UNDO,13.1,1.34,11.76,10.25
2016-02-18 02:39:43,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 02:40:44,BDNA_PUBLISH_TMP,TEMPORARY,2.92,2.92,2.92,100
2016-02-18 02:40:44,BDNA_TMP,TEMPORARY,13.39,13.38,13.38,99.95
2016-02-18 02:40:44,TEMP,TEMPORARY,7.19,.2,7.18,2.77
